trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9199981579999985,0.12663729362822507,-0.0004180588551778242
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.929999907000024,0.1260566894139972,-0.01622293415378965
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9399982319999935,0.11919798380725571,-0.032215647468909626
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9499977090000584,0.1046662721497393,-0.0481229261694828
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.959997057999999,0.08170509636007298,-0.06365601387233753
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9700014630000169,0.050413056318598284,-0.07852201966663275
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9800003960000367,0.01179987484204411,-0.09243804466035678
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.9899974730000167,-0.032289043061465586,-0.10514838719083461
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.000001397999995,-0.07928780301087372,-0.11644458361080966
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.009996427000033,-0.12601325742513175,-0.12618730363753616
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0199992000000293,-0.16878497294382608,-0.13432828975763994
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0299994130000414,-0.20363857135333685,-0.1409297618625011
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0399961059999896,-0.2269104033987734,-0.14617818866424095
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0500000959999625,-0.23685882496463578,-0.15038924058519737
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0600018129999853,-0.2360106620964126,-0.15400121241201442
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0700020900000027,-0.23147416414929012,-0.1575552611546205
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0799989109999615,-0.2314248666318737,-0.1616623407939538
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0899962439999626,-0.24089489622975585,-0.16695851152644622
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.0999984090000225,-0.2606876723490659,-0.17405206718907154
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.110003774000006,-0.2887063798078834,-0.18346736423539214
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.1199966589999804,-0.3213936748740235,-0.19559110654779172
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.129996647999974,-0.35498348739500807,-0.21062699430687162
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.1399982049999835,-0.38656338991922407,-0.22856404044534537
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.150001906000057,-0.41393047675100064,-0.24916255539952256
ab07_amy_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,2.159997126999997,-0.4347125848323087,-0.271959955015988
