trial,condition,task,t_s,gt_nmpkg,model_out_nmpkg
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5299938499999826,0.08118262229310182,0.31927016022758864
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5399956930000371,0.09194879353821674,0.3313850504406139
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5499929590000647,0.10298853745061068,0.3417709699585022
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5599964650000402,0.11475876555432239,0.35050221990893465
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5699995559999707,0.1275258772995234,0.3576652470289427
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.579993302000048,0.1412292510102833,0.3633509615106066
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5899935759999835,0.15552870898729942,0.3676490634730277
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.5999891149999712,0.16993699465136447,0.37064448910778675
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.60999415699996,0.18382788312174655,0.37241584222955554
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6199930239999958,0.19659960032901225,0.3730354974723328
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.629993106000029,0.2080196022045787,0.3725709237691407
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6399904040000592,0.21823052074862234,0.37108666765009796
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6499982630000432,0.22752848258456582,0.36864636892158814
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.659989673000041,0.23638546628208112,0.3653141930726831
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6699931150000111,0.24546856804522163,0.3611551908996777
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6799974860000475,0.2553128487260895,0.356234343427192
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6899817600000233,0.2658633698519649,0.3506143843560162
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.6999884340000335,0.27624247140818853,0.34435284106541014
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.70999494900002,0.2848507583594566,0.3374990080357401
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7199976550000429,0.2896374692311663,0.33009168145101364
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7299906020000435,0.28863292842150967,0.3221583974389752
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7399938199999951,0.2809403956058944,0.31371664444973985
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7500000470000714,0.2675863382362251,0.3047771340499722
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7599919049999926,0.2515657941503927,0.2953488144201084
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7700058120000222,0.236985209592319,0.28544499022314934
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7799979259999645,0.2275539160314895,0.27508972927542286
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7899987760000613,0.2252785337905622,0.2643237045884032
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.7999963620000017,0.2299899855606613,0.25320871815481133
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8100028449999854,0.23960214760633045,0.24183033976435206
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8199987350000129,0.2509238952655005,0.2302983262699561
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8299977620000618,0.2607306943853621,0.21874472485066204
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.83999621199996,0.2666113431906558,0.20731977497547532
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8499925500000245,0.267332633843761,0.19618588265789863
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8600056889999905,0.26280382871952507,0.1855100340466933
ab06_jimin_hip_0p8mps_lg_exo_on,LG_0p8mps,LG,1.8699951790000569,0.25382187409262125,0.1754550470186912
